crawl_date,property_name,property_id,competitor_name,is_own,channel,course_name,play_date,day_of_week,time_of_day,fee_min_krw,fee_avg_krw,fee_max_krw,fee_min_usd,fee_avg_usd,fee_max_usd
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-25,주말,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-25,주말,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,주말,오전,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-26,주말,오후,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-26,주말,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-26,주말,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-26,주말,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,주중,오전,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-27,주중,오후,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-27,주중,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-27,주중,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-27,주중,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-27,주중,오후,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,주중,오전,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-28,주중,오후,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-28,주중,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-28,주중,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-28,주중,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-28,주중,오후,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오전,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-29,주중,오후,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-29,주중,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-29,주중,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-29,주중,오후,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오전,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-04-30,주중,오후,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-04-30,주중,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-30,주중,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-04-30,주중,오후,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오전,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-01,주중,오후,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-01,주중,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-01,주중,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-01,주중,오후,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오전,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,CCP (컨트리 클럽 오브 더 퍼시픽),False,몽키트래블,CCP (컨트리 클럽 오브 더 퍼시픽),2026-05-02,주말,오후,167269,167269,167269,113.82,113.82,113.82
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오전,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,레오팔레스 리조트 CC,False,몽키트래블,레오팔레스 리조트 CC,2026-05-02,주말,오후,171750,171750,171750,116.87,116.87,116.87
2026-04-18,소노펠리체CC 괌 탈로포포,golf_guam_talofofo,자사,True,몽키트래블,탈로포포 골프 클럽,2026-05-02,주말,오전,216554,216554,216554,147.35,147.35,147.35
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-19,주말,오전,161941,161941,161941,110.19,110.19,110.19
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-19,주말,오후,161941,161941,161941,110.19,110.19,110.19
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-19,주말,오전,183330,183330,183330,124.75,124.75,124.75
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-19,주말,오후,183330,183330,183330,124.75,124.75,124.75
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-19,주말,오전,168052,168052,168052,114.35,114.35,114.35
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-19,주말,오후,168052,168052,168052,114.35,114.35,114.35
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-19,주말,오전,177219,177219,177219,120.59,120.59,120.59
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-19,주말,오후,177219,177219,177219,120.59,120.59,120.59
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-20,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-20,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-20,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-20,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-20,주중,오전,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-20,주중,오후,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-20,주중,오전,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-20,주중,오후,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-21,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-21,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-21,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-21,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-21,주중,오전,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-21,주중,오후,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-21,주중,오전,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-21,주중,오후,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-22,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-22,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-22,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-22,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-22,주중,오전,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-22,주중,오후,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-22,주중,오전,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-22,주중,오후,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-23,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-23,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-23,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-23,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-23,주중,오전,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-23,주중,오후,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-23,주중,오전,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,자사,True,몽키트래블,소노펠리체CC 하이퐁,2026-04-23,주중,오후,146664,146664,146664,99.8,99.8,99.8
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-24,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,드래곤 골프 링크스,False,몽키트래블,드래곤 골프 링크스,2026-04-24,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-24,주중,오전,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,뚜언쩌우 골프 리조트,False,몽키트래블,뚜언쩌우 골프 리조트,2026-04-24,주중,오후,119164,119164,119164,81.08,81.08,81.08
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-24,주중,오전,131386,131386,131386,89.4,89.4,89.4
2026-04-18,소노펠리체CC 하이퐁,golf_haiphong,빈펄 골프 하이퐁,False,몽키트래블,빈펄 골프 하이퐁,2026-04-24,주중,오후,131386,131386,131386,89.4,89.4,89.4
